tender_id,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,n_rules_triggered,rule_score,rule_reasons
T00599,False,False,False,False,False,False,0,0,
T00600,False,False,False,False,False,False,0,0,
T00601,False,False,False,False,False,False,0,0,
T00602,False,False,False,False,False,False,0,0,
T00603,False,False,False,False,False,False,0,0,
T00604,False,False,False,False,False,False,0,0,
T00605,False,False,False,False,False,False,0,0,
T00606,False,False,False,False,False,False,0,0,
T00607,False,False,False,False,False,False,0,0,
T00608,False,False,False,False,False,False,0,0,
T00609,False,False,False,False,False,False,0,0,
T00610,False,False,False,False,False,False,0,0,
T00611,False,False,False,False,False,False,0,0,
T00612,False,False,False,False,False,False,0,0,
T00613,False,False,False,False,False,False,0,0,
T00614,False,False,False,False,False,False,0,0,
T00615,False,False,False,False,False,False,0,0,
T00616,False,False,False,False,False,False,0,0,
T00617,False,True,False,False,False,False,1,1,"Same vendor billed $8,000 twice, 23 days apart (invoices INV02353 / INV00617)"
T00618,False,False,False,False,False,False,0,0,
T00619,False,False,False,False,False,False,0,0,
T00620,False,False,False,False,False,False,0,0,
T00621,False,False,False,False,False,False,0,0,
T00622,False,False,True,False,False,False,1,1,"$96,000 awarded via single_source with only 1 bidder(s)"
T00623,False,False,False,False,False,False,0,0,
T00624,False,False,False,False,False,False,0,0,
T00625,False,False,False,False,False,False,0,0,
T00626,False,False,False,False,False,False,0,0,
T00627,False,False,False,False,False,False,0,0,
T00628,False,False,False,False,False,False,0,0,
T00629,False,False,False,False,False,False,0,0,
T00630,False,False,False,False,False,False,0,0,
T00631,False,False,False,False,False,False,0,0,
T00632,False,False,False,False,False,False,0,0,
T00633,False,False,False,False,False,False,0,0,
T00634,False,False,False,False,False,False,0,0,
T00635,False,False,False,False,False,False,0,0,
T00636,False,False,False,False,False,False,0,0,
T00637,False,False,False,False,False,False,0,0,
T00638,False,False,False,False,False,False,0,0,
T00639,False,False,False,False,False,False,0,0,
T00640,False,False,True,False,False,False,1,1,"$65,201 awarded via single_source with only 1 bidder(s)"
T00641,False,False,True,False,False,False,1,1,"$52,069 awarded via limited_tender with only 2 bidder(s)"
T00642,False,False,False,False,False,False,0,0,
T00643,False,False,False,False,True,False,1,1,Vendor V0156 gets 64% of all its work from buyer E0055 alone
T00644,False,False,True,False,False,False,1,1,"$81,260 awarded via limited_tender with only 2 bidder(s)"
T00645,False,False,False,False,False,False,0,0,
T00646,False,False,False,False,False,False,0,0,
T00647,False,False,False,False,False,False,0,0,
T00648,False,False,False,False,False,False,0,0,
T00649,False,False,False,False,False,False,0,0,
T00650,False,False,False,False,False,False,0,0,
T00651,False,False,False,False,False,False,0,0,
T00652,False,False,False,False,False,False,0,0,
T00653,False,False,False,False,False,False,0,0,
T00654,False,False,False,False,False,False,0,0,
T00655,False,False,False,False,False,False,0,0,
T00656,False,False,False,False,False,False,0,0,
T00657,False,False,False,False,False,False,0,0,
T00658,False,False,False,False,False,False,0,0,
T00659,False,False,False,False,False,False,0,0,
T00660,False,False,False,False,False,False,0,0,
T00661,False,False,False,False,False,False,0,0,
T00662,False,False,False,False,False,False,0,0,
T00663,False,False,False,False,False,False,0,0,
T00664,False,False,False,False,False,False,0,0,
T00665,False,False,False,False,False,False,0,0,
T00666,False,False,False,False,False,False,0,0,
T00667,False,False,False,False,False,False,0,0,
T00668,False,False,False,False,False,False,0,0,
T00669,False,False,False,False,False,False,0,0,
T00670,False,False,False,False,False,False,0,0,
T00671,False,False,False,False,False,False,0,0,
T00672,False,False,False,False,False,False,0,0,
T00673,False,False,False,False,False,False,0,0,
T00674,False,False,False,False,False,False,0,0,
T00675,False,False,False,False,False,False,0,0,
T00676,False,False,False,False,False,False,0,0,
T00677,False,True,False,False,False,False,1,1,"Same vendor billed $9,448 twice, 49 days apart (invoices INV00437 / INV00677)"
T00678,False,False,False,False,False,False,0,0,
T00679,False,False,False,False,False,False,0,0,
T00680,False,False,False,False,False,False,0,0,
T00681,False,False,False,False,False,False,0,0,
T00682,False,False,True,False,False,False,1,1,"$203,481 awarded via limited_tender with only 2 bidder(s)"
T00683,False,False,False,False,False,False,0,0,
T00684,False,False,False,False,False,False,0,0,
T00685,False,False,False,False,False,False,0,0,
T00686,False,False,False,False,True,False,1,1,Vendor V0176 gets 57% of all its work from buyer E0000 alone
T00687,False,False,False,False,False,False,0,0,
T00688,False,False,False,False,False,False,0,0,
T00689,False,False,False,False,False,False,0,0,
T00690,False,False,False,False,False,False,0,0,
T00691,False,False,False,False,False,False,0,0,
T00692,False,False,False,False,False,False,0,0,
T00693,False,False,False,False,False,False,0,0,
T00694,False,False,False,False,False,False,0,0,
T00695,False,False,False,False,False,False,0,0,
T00696,False,False,False,False,False,False,0,0,
T00697,False,False,False,False,False,False,0,0,
T00698,False,False,False,False,False,False,0,0,
T00699,False,False,False,False,False,False,0,0,
T00700,False,False,False,False,False,False,0,0,
T00701,False,False,False,False,False,False,0,0,
T00702,False,False,False,False,False,False,0,0,
T00703,False,False,False,False,False,False,0,0,
T00704,False,False,False,False,False,False,0,0,
T00705,False,False,False,False,False,False,0,0,
T00706,False,False,False,False,False,False,0,0,
T00707,False,False,False,False,False,False,0,0,
T00708,False,False,False,False,False,False,0,0,
T00709,False,False,False,False,False,False,0,0,
T00710,False,False,False,False,False,False,0,0,
T00711,False,False,False,False,False,False,0,0,
T00712,False,False,False,False,False,False,0,0,
T00713,False,False,False,False,False,False,0,0,
T00714,False,False,False,False,False,False,0,0,
T00715,False,False,False,False,False,False,0,0,
T00717,False,False,False,False,False,False,0,0,
T00718,False,False,False,False,False,False,0,0,
T00719,False,False,False,False,False,False,0,0,
T00720,False,False,False,False,False,False,0,0,
T00721,False,False,False,False,False,False,0,0,
T00722,False,False,True,False,False,False,1,1,"$139,664 awarded via limited_tender with only 2 bidder(s)"
T00723,False,False,False,False,False,False,0,0,
T00724,False,False,False,False,False,False,0,0,
T00725,False,False,False,False,False,False,0,0,
T00726,False,False,False,False,True,False,1,1,Vendor V0156 gets 64% of all its work from buyer E0055 alone
T00727,False,False,False,False,False,False,0,0,
T00728,False,False,False,False,False,False,0,0,
T00729,False,False,False,False,False,False,0,0,
T00730,False,False,False,False,False,False,0,0,
T00731,False,False,False,False,False,False,0,0,
T00732,False,False,False,False,False,False,0,0,
T00733,False,False,False,False,False,False,0,0,
T00734,False,False,True,False,False,False,1,1,"$104,134 awarded via single_source with only 1 bidder(s)"
T00735,False,False,True,False,False,False,1,1,"$125,895 awarded via limited_tender with only 2 bidder(s)"
T00736,False,False,False,False,False,False,0,0,
T00737,False,False,False,False,False,False,0,0,
T00738,False,False,False,False,False,False,0,0,
T00739,False,False,False,False,False,False,0,0,
T00740,False,False,False,False,False,False,0,0,
T00741,False,False,False,False,False,False,0,0,
T00742,False,False,False,False,False,False,0,0,
T00743,False,False,False,False,False,False,0,0,
T00744,False,False,False,False,False,False,0,0,
T00745,False,False,False,False,False,False,0,0,
T00746,False,False,True,False,False,False,1,1,"$392,614 awarded via limited_tender with only 2 bidder(s)"
T00747,False,False,False,False,False,False,0,0,
T00748,False,False,False,False,False,False,0,0,
T00749,False,False,False,False,False,False,0,0,
T00750,False,False,True,False,False,False,1,1,"$157,186 awarded via single_source with only 1 bidder(s)"
T00751,False,False,False,False,False,False,0,0,
T00752,False,False,False,False,False,False,0,0,
T00753,False,False,True,False,False,False,1,1,"$64,595 awarded via limited_tender with only 2 bidder(s)"
T00754,False,False,False,False,False,False,0,0,
T00755,False,False,False,False,False,False,0,0,
T00756,False,False,False,False,False,False,0,0,
T00757,False,False,False,False,False,False,0,0,
T00758,False,False,False,False,False,False,0,0,
T00759,False,False,False,False,False,False,0,0,
T00760,False,False,False,False,False,False,0,0,
T00761,False,False,False,False,False,False,0,0,
T00762,False,False,False,False,False,False,0,0,
T00763,False,False,False,False,False,False,0,0,
T00764,False,False,False,False,False,False,0,0,
T00765,False,False,False,False,False,False,0,0,
T00766,False,False,False,False,False,False,0,0,
T00767,False,False,False,False,False,False,0,0,
T00768,False,False,False,False,False,False,0,0,
T00769,False,False,False,False,False,False,0,0,
T00770,False,False,False,False,False,False,0,0,
T00771,False,False,False,False,False,False,0,0,
T00772,False,False,False,False,False,False,0,0,
T00773,False,False,False,False,False,False,0,0,
T00774,False,False,False,False,False,False,0,0,
T00775,False,False,False,False,False,False,0,0,
T00776,False,False,False,False,False,False,0,0,
T00777,False,False,False,False,False,False,0,0,
T00778,False,False,False,False,False,False,0,0,
T00779,False,False,False,False,False,False,0,0,
T00780,False,False,False,False,False,False,0,0,
T00781,False,False,False,False,False,False,0,0,
T00782,False,False,False,False,False,False,0,0,
T00783,False,False,False,False,False,False,0,0,
T00784,False,False,False,False,False,False,0,0,
T00785,False,False,False,False,False,False,0,0,
T00786,False,False,False,False,False,False,0,0,
T00787,False,False,True,False,False,False,1,1,"$161,286 awarded via limited_tender with only 2 bidder(s)"
T00788,False,False,False,False,False,False,0,0,
T00789,False,False,False,False,False,False,0,0,
T00790,False,False,False,False,False,False,0,0,
T00791,False,False,False,False,False,False,0,0,
T00792,False,False,False,False,False,False,0,0,
T00793,False,False,False,False,False,False,0,0,
T00794,False,False,False,False,False,False,0,0,
T00795,False,False,False,False,False,False,0,0,
T00796,False,False,False,False,False,False,0,0,
T00797,False,False,False,False,False,False,0,0,
T00798,False,False,False,False,False,False,0,0,
T00799,False,False,False,False,False,False,0,0,
T00800,False,False,False,False,False,False,0,0,
T00801,False,False,False,False,False,False,0,0,
T00802,False,False,False,False,False,False,0,0,
T00803,False,False,False,False,False,False,0,0,
T00804,False,False,False,False,False,False,0,0,
T00805,False,False,False,False,False,False,0,0,
T00806,False,False,False,False,False,False,0,0,
T00807,False,False,False,False,False,False,0,0,
T00808,False,False,False,False,False,False,0,0,
T00809,False,False,False,False,False,False,0,0,
T00810,False,False,True,False,False,False,1,1,"$51,130 awarded via single_source with only 1 bidder(s)"
T00811,False,False,False,False,False,False,0,0,
T00812,False,False,False,False,False,False,0,0,
T00813,False,False,False,False,False,False,0,0,
T00814,False,False,False,False,False,False,0,0,
T00815,False,False,False,False,False,False,0,0,
T00816,False,False,True,False,False,False,1,1,"$125,909 awarded via limited_tender with only 2 bidder(s)"
T00817,False,False,False,False,False,False,0,0,
T00818,False,False,False,False,False,False,0,0,
T00819,False,False,False,False,False,False,0,0,
T00820,False,False,False,False,False,False,0,0,
T00821,False,False,False,False,False,False,0,0,
T00822,False,False,False,False,False,False,0,0,
T00823,False,False,False,False,False,False,0,0,
T00824,False,False,False,False,False,False,0,0,
T00825,False,False,False,False,False,False,0,0,
T00826,False,False,False,False,False,False,0,0,
T00827,False,False,False,False,False,False,0,0,
T00829,False,False,False,False,False,False,0,0,
T00830,False,False,False,False,False,False,0,0,
T00831,False,False,False,False,False,False,0,0,
T00833,False,False,False,False,False,False,0,0,
T00834,False,False,False,False,False,False,0,0,
T00835,False,False,False,False,False,False,0,0,
T00836,False,False,False,False,False,False,0,0,
T00837,False,False,False,False,False,False,0,0,
T00838,False,False,False,False,False,False,0,0,
T00839,False,False,False,False,False,False,0,0,
T00840,False,False,False,False,False,False,0,0,
T00841,False,False,False,False,False,False,0,0,
T00842,False,False,False,False,False,False,0,0,
T00843,False,False,False,False,False,False,0,0,
T00844,False,False,True,False,False,False,1,1,"$149,687 awarded via single_source with only 1 bidder(s)"
T00845,False,False,False,False,False,False,0,0,
T00846,False,False,False,False,False,False,0,0,
T00847,False,False,False,False,False,False,0,0,
T00848,False,False,True,False,False,False,1,1,"$126,000 awarded via limited_tender with only 2 bidder(s)"
T00849,False,False,False,False,False,False,0,0,
T00850,False,False,False,False,False,False,0,0,
T00851,False,False,False,False,False,False,0,0,
T00852,False,False,False,False,False,False,0,0,
T00853,False,False,False,False,False,False,0,0,
T00854,False,False,False,False,False,False,0,0,
