bid_id,tender_id,vendor_id,bid_amount,is_winner
T00174-B2,T00174,V0247,10064.2,False
T00174-B3,T00174,V0270,9494.19,True
T00175-B0,T00175,V0294,93383.88,True
T00176-B0,T00176,V0257,59205.35,False
T00176-B1,T00176,V0262,60478.54,False
T00176-B2,T00176,V0168,55476.03,True
T00177-B0,T00177,V0125,63465.54,False
T00177-B1,T00177,V0071,51456.13,True
T00177-B2,T00177,V0277,61711.78,False
T00178-B0,T00178,V0094,48449.59,True
T00178-B1,T00178,V0115,56967.14,False
T00178-B2,T00178,V0266,58202.89,False
T00178-B3,T00178,V0143,49150.68,False
T00178-B4,T00178,V0160,55488.6,False
T00178-B5,T00178,V0122,48931.46,False
T00179-B0,T00179,V0117,31158.48,False
T00179-B1,T00179,V0063,31403.29,False
T00179-B2,T00179,V0189,27396.74,True
T00180-B0,T00180,V0005,55394.5,False
T00180-B1,T00180,V0270,54235.25,False
T00180-B2,T00180,V0051,48164.99,False
T00180-B3,T00180,V0128,47940.02,True
T00180-B4,T00180,V0113,57317.84,False
T00181-B0,T00181,V0160,9963.51,True
T00181-B1,T00181,V0143,11658.74,False
T00182-B0,T00182,V0212,68120.73,True
T00182-B1,T00182,V0121,75128.56,False
T00183-B0,T00183,V0094,39695.92,True
T00183-B1,T00183,V0288,45027.22,False
T00183-B2,T00183,V0266,42773.06,False
T00184-B0,T00184,V0019,5251.16,False
T00184-B1,T00184,V0198,4824.14,False
T00184-B2,T00184,V0009,4578.88,False
T00184-B3,T00184,V0189,4333.19,True
T00184-B4,T00184,V0256,4728.6,False
T00184-B5,T00184,V0093,5047.9,False
T00185-B0,T00185,V0262,17364.84,False
T00185-B1,T00185,V0016,20424.1,False
T00185-B2,T00185,V0142,16574.25,True
T00186-B0,T00186,V0067,12190.25,False
T00186-B1,T00186,V0280,11505.03,True
T00187-B0,T00187,V0055,13508.64,False
T00187-B1,T00187,V0138,13506.56,True
T00187-B2,T00187,V0010,15023.39,False
T00188-B0,T00188,V0052,98863.4,False
T00188-B1,T00188,V0130,105855.97,False
T00188-B2,T00188,V0188,78019.96,True
T00188-B3,T00188,V0149,105975.8,False
T00188-B4,T00188,V0204,91763.73,False
T00188-B5,T00188,V0123,101648.6,False
T00188-B6,T00188,V0051,82184.42,False
T00189-B0,T00189,V0290,154090.65,True
T00189-B1,T00189,V0013,195681.63,False
T00189-B2,T00189,V0001,202064.61,False
T00189-B3,T00189,V0149,179619.9,False
T00189-B4,T00189,V0275,162065.05,False
T00189-B5,T00189,V0204,201777.78,False
T00190-B0,T00190,V0281,122807.68,True
T00190-B1,T00190,V0095,126384.2,False
T00190-B2,T00190,V0051,127541.3,False
T00190-B3,T00190,V0096,134494.83,False
T00190-B4,T00190,V0276,139907.76,False
T00190-B5,T00190,V0199,142083.03,False
T00190-B6,T00190,V0099,135449.37,False
T00191-B0,T00191,V0219,29473.19,True
T00192-B0,T00192,V0283,3717.3,False
T00192-B1,T00192,V0059,3502.86,True
T00194-B0,T00194,V0231,3000.0,True
T00194-B1,T00194,V0141,4049.41,False
T00194-B2,T00194,V0273,3833.24,False
T00194-B3,T00194,V0183,3829.12,False
T00194-B4,T00194,V0118,4223.86,False
T00195-B0,T00195,V0281,113552.31,False
T00195-B1,T00195,V0199,103097.89,True
T00196-B0,T00196,V0007,5412.39,False
T00196-B1,T00196,V0009,5006.24,True
T00196-B2,T00196,V0213,5802.96,False
T00197-B0,T00197,V0237,18854.45,True
T00197-B1,T00197,V0115,21381.91,False
T00197-B2,T00197,V0206,20233.9,False
T00198-B0,T00198,V0252,4000.0,True
T00199-B0,T00199,V0152,7095.32,False
T00199-B1,T00199,V0068,6070.14,True
T00199-B2,T00199,V0251,8232.22,False
T00200-B0,T00200,V0272,120152.49,False
T00200-B1,T00200,V0050,106574.9,True
T00200-B2,T00200,V0221,111807.53,False
T00200-B3,T00200,V0082,115642.67,False
T00200-B4,T00200,V0278,116577.11,False
T00200-B5,T00200,V0184,119392.41,False
T00200-B6,T00200,V0064,107185.28,False
T00201-B0,T00201,V0209,8918.54,False
T00201-B1,T00201,V0288,9207.76,False
T00201-B2,T00201,V0216,9811.61,False
T00201-B3,T00201,V0240,8720.52,True
T00202-B0,T00202,V0116,205945.8,False
T00202-B1,T00202,V0064,225808.31,False
T00202-B2,T00202,V0299,175610.39,True
T00203-B0,T00203,V0244,106217.38,False
T00203-B1,T00203,V0269,106912.39,False
T00203-B2,T00203,V0242,105472.86,True
T00204-B0,T00204,V0218,17195.37,False
T00204-B1,T00204,V0176,17937.4,False
T00204-B2,T00204,V0201,15287.38,True
T00204-B3,T00204,V0006,15302.29,False
T00204-B4,T00204,V0256,18807.1,False
T00204-B5,T00204,V0155,17690.46,False
T00204-B6,T00204,V0213,15782.38,False
T00205-B0,T00205,V0165,531.72,False
T00205-B1,T00205,V0210,593.69,False
T00205-B2,T00205,V0070,500.0,True
T00205-B3,T00205,V0170,573.83,False
T00205-B4,T00205,V0174,500.0,False
T00205-B5,T00205,V0085,544.87,False
T00206-B0,T00206,V0169,21355.77,True
T00206-B1,T00206,V0003,22616.47,False
T00206-B2,T00206,V0289,24399.45,False
T00206-B3,T00206,V0197,22408.35,False
T00206-B4,T00206,V0195,26772.11,False
T00207-B0,T00207,V0103,9586.91,True
T00207-B1,T00207,V0197,9741.5,False
T00208-B0,T00208,V0108,25000.0,True
T00208-B1,T00208,V0277,28458.2,False
T00208-B2,T00208,V0148,27477.57,False
T00208-B3,T00208,V0173,26567.36,False
T00209-B0,T00209,V0148,5195.02,False
T00209-B1,T00209,V0092,5122.25,False
T00209-B2,T00209,V0097,4775.24,False
T00209-B3,T00209,V0239,4100.98,True
T00209-B4,T00209,V0060,5320.54,False
T00209-B5,T00209,V0071,4346.19,False
T00211-B0,T00211,V0057,39077.99,True
T00212-B0,T00212,V0229,113655.41,False
T00212-B1,T00212,V0197,114147.32,False
T00212-B2,T00212,V0252,92810.36,True
T00212-B3,T00212,V0182,105876.4,False
T00213-B0,T00213,V0193,14492.78,False
T00213-B1,T00213,V0118,14986.32,False
T00213-B2,T00213,V0183,14247.54,False
T00213-B3,T00213,V0286,14341.99,False
T00213-B4,T00213,V0200,14162.99,True
T00213-B5,T00213,V0055,14631.14,False
T00214-B0,T00214,V0212,17174.7,False
T00214-B1,T00214,V0070,15352.3,True
T00214-B2,T00214,V0249,16458.73,False
T00215-B0,T00215,V0180,68890.25,False
T00215-B1,T00215,V0127,64728.33,True
T00215-B2,T00215,V0029,72308.69,False
T00215-B3,T00215,V0044,81603.01,False
T00215-B4,T00215,V0043,67147.81,False
T00215-B5,T00215,V0015,65841.94,False
T00215-B6,T00215,V0161,66192.52,False
T00216-B0,T00216,V0153,35974.67,False
T00216-B1,T00216,V0086,31030.3,True
T00217-B0,T00217,V0006,23332.82,False
T00217-B1,T00217,V0009,19402.45,True
T00218-B0,T00218,V0194,82000.0,True
T00218-B1,T00218,V0184,90008.3,False
T00219-B0,T00219,V0100,21824.11,True
T00219-B1,T00219,V0076,23410.84,False
T00219-B2,T00219,V0069,23193.81,False
T00220-B0,T00220,V0144,7120.87,False
T00220-B1,T00220,V0034,6691.33,True
T00220-B2,T00220,V0090,7683.35,False
T00221-B0,T00221,V0287,11101.97,True
T00222-B0,T00222,V0084,27127.51,False
T00222-B1,T00222,V0229,26087.68,False
T00222-B2,T00222,V0215,20935.11,True
T00222-B3,T00222,V0169,22437.3,False
T00222-B4,T00222,V0195,23825.41,False
T00223-B0,T00223,V0213,19374.16,False
T00223-B1,T00223,V0065,17225.75,True
T00224-B0,T00224,V0226,35795.75,True
T00224-B1,T00224,V0269,45605.86,False
T00225-B0,T00225,V0277,17209.48,True
T00226-B0,T00226,V0026,90275.16,False
T00226-B1,T00226,V0218,80904.46,False
T00226-B2,T00226,V0031,78948.61,True
T00228-B0,T00228,V0242,61210.0,True
T00228-B1,T00228,V0098,61535.76,False
T00228-B2,T00228,V0174,73832.56,False
T00229-B0,T00229,V0243,6991.2,False
T00229-B1,T00229,V0007,7151.74,False
T00229-B2,T00229,V0049,6030.87,True
T00229-B3,T00229,V0009,6333.93,False
T00230-B0,T00230,V0032,54223.4,True
T00230-B1,T00230,V0251,71907.28,False
T00230-B2,T00230,V0033,60422.05,False
T00231-B0,T00231,V0088,31672.31,True
T00232-B0,T00232,V0198,55752.98,True
T00232-B1,T00232,V0213,66838.73,False
T00234-B0,T00234,V0276,35761.89,False
T00234-B1,T00234,V0149,33384.6,False
T00234-B2,T00234,V0005,27665.87,True
T00234-B3,T00234,V0001,38365.76,False
T00235-B0,T00235,V0043,50845.31,False
T00235-B1,T00235,V0152,33623.74,True
T00235-B2,T00235,V0114,50550.54,False
T00235-B3,T00235,V0032,43126.46,False
T00235-B4,T00235,V0178,41121.5,False
T00236-B0,T00236,V0001,115785.98,True
T00236-B1,T00236,V0096,150918.15,False
T00236-B2,T00236,V0005,134145.59,False
T00237-B0,T00237,V0065,1904.64,False
T00237-B1,T00237,V0175,2138.93,False
T00237-B2,T00237,V0093,2105.89,False
T00237-B3,T00237,V0243,1912.58,False
T00237-B4,T00237,V0256,1785.29,True
T00238-B0,T00238,V0050,303152.38,False
T00238-B1,T00238,V0004,346841.59,False
T00238-B2,T00238,V0162,315172.17,False
T00238-B3,T00238,V0184,296783.75,False
T00238-B4,T00238,V0205,307399.93,False
T00238-B5,T00238,V0014,281906.91,True
T00239-B0,T00239,V0253,2749.02,True
T00239-B1,T00239,V0038,2842.02,False
T00239-B2,T00239,V0055,3151.65,False
T00239-B3,T00239,V0224,2802.7,False
T00239-B4,T00239,V0107,2881.26,False
T00240-B0,T00240,V0037,10627.63,False
T00240-B1,T00240,V0060,7540.3,False
T00240-B2,T00240,V0069,8101.88,False
T00240-B3,T00240,V0042,6875.75,True
T00240-B4,T00240,V0108,9137.61,False
T00241-B0,T00241,V0216,8147.94,False
T00241-B1,T00241,V0257,7000.0,True
T00241-B2,T00241,V0048,8821.94,False
T00242-B0,T00242,V0080,89382.31,False
T00242-B1,T00242,V0041,78459.85,True
T00243-B0,T00243,V0280,6323.88,False
T00243-B1,T00243,V0061,6937.72,False
T00243-B2,T00243,V0020,5262.24,True
T00244-B0,T00244,V0146,6430.03,False
T00244-B1,T00244,V0053,6256.67,True
T00244-B2,T00244,V0298,6730.75,False
T00245-B0,T00245,V0202,13526.13,False
T00245-B1,T00245,V0026,13794.31,False
T00245-B2,T00245,V0201,12235.47,True
T00245-B3,T00245,V0155,14133.79,False
T00246-B0,T00246,V0165,27853.96,False
T00246-B1,T00246,V0121,27378.32,False
T00246-B2,T00246,V0269,26251.67,True
T00247-B0,T00247,V0257,15280.28,False
T00247-B1,T00247,V0142,14445.94,True
T00247-B2,T00247,V0094,17619.03,False
T00248-B0,T00248,V0195,41023.7,False
T00248-B1,T00248,V0235,36970.81,False
T00248-B2,T00248,V0066,40182.27,False
T00248-B3,T00248,V0027,29604.16,True
T00249-B0,T00249,V0222,43285.3,False
T00249-B1,T00249,V0149,47806.38,False
T00249-B2,T00249,V0051,38199.67,True
T00249-B3,T00249,V0139,43068.26,False
T00249-B4,T00249,V0275,42033.99,False
T00250-B0,T00250,V0089,14930.26,False
T00250-B1,T00250,V0049,15128.41,False
T00250-B2,T00250,V0009,12741.76,True
T00250-B3,T00250,V0256,17372.12,False
T00251-B0,T00251,V0121,110695.28,True
T00251-B1,T00251,V0249,116686.02,False
T00252-B0,T00252,V0220,53703.55,False
T00252-B1,T00252,V0113,55186.36,False
T00252-B2,T00252,V0051,60300.06,False
T00252-B3,T00252,V0270,51683.49,True
T00253-B0,T00253,V0229,5540.08,True
T00253-B1,T00253,V0169,6515.07,False
T00253-B2,T00253,V0012,5831.17,False
T00253-B3,T00253,V0120,5567.01,False
T00254-B0,T00254,V0116,297000.0,True
T00254-B1,T00254,V0004,336985.05,False
T00254-B2,T00254,V0014,299062.58,False
T00254-B3,T00254,V0211,303465.22,False
T00254-B4,T00254,V0294,317617.31,False
T00254-B5,T00254,V0041,352627.93,False
T00254-B6,T00254,V0080,325731.24,False
T00255-B0,T00255,V0276,9197.32,False
T00255-B1,T00255,V0130,11436.31,False
T00255-B2,T00255,V0051,8621.67,True
T00256-B0,T00256,V0264,5106.55,False
T00256-B1,T00256,V0274,4634.12,False
T00256-B2,T00256,V0279,4791.93,False
T00256-B3,T00256,V0280,5822.24,False
T00256-B4,T00256,V0104,5121.36,False
T00256-B5,T00256,V0154,4785.46,False
T00256-B6,T00256,V0293,4488.41,True
T00257-B0,T00257,V0245,5109.03,False
T00257-B1,T00257,V0034,5623.5,False
T00257-B2,T00257,V0061,3829.5,True
T00258-B0,T00258,V0007,6407.55,False
T00258-B1,T00258,V0093,5036.53,True
T00258-B2,T00258,V0198,5689.84,False
T00258-B3,T00258,V0045,5897.21,False
T00258-B4,T00258,V0006,5543.65,False
T00258-B5,T00258,V0000,6000.61,False
T00258-B6,T00258,V0213,7334.25,False
T00259-B0,T00259,V0212,141293.91,False
T00259-B1,T00259,V0158,137428.02,False
T00259-B2,T00259,V0179,128980.63,False
T00259-B3,T00259,V0112,149633.45,False
T00259-B4,T00259,V0166,129535.04,False
T00259-B5,T00259,V0022,126987.02,True
T00259-B6,T00259,V0035,157607.86,False
T00260-B0,T00260,V0000,9163.31,False
T00260-B1,T00260,V0019,7779.71,True
T00261-B0,T00261,V0070,39377.17,True
T00261-B1,T00261,V0291,40112.69,False
T00261-B2,T00261,V0135,48663.55,False
T00262-B0,T00262,V0017,32202.49,False
T00262-B1,T00262,V0187,31013.93,False
T00262-B2,T00262,V0040,29975.78,False
T00262-B3,T00262,V0108,28402.41,True
T00262-B4,T00262,V0277,33463.45,False
T00263-B0,T00263,V0052,48173.38,False
T00263-B1,T00263,V0013,37669.57,True
T00263-B2,T00263,V0261,38700.84,False
T00263-B3,T00263,V0247,46248.08,False
T00263-B4,T00263,V0123,47809.87,False
T00263-B5,T00263,V0051,39005.45,False
T00263-B6,T00263,V0250,43239.04,False
T00264-B0,T00264,V0128,34000.0,True
T00264-B1,T00264,V0077,36672.05,False
T00264-B2,T00264,V0276,46362.6,False
T00264-B3,T00264,V0095,40229.45,False
T00264-B4,T00264,V0188,48527.18,False
T00264-B5,T00264,V0102,40421.81,False
T00265-B0,T00265,V0133,5358.29,False
T00265-B1,T00265,V0061,5148.17,True
T00265-B2,T00265,V0274,6063.14,False
T00265-B3,T00265,V0181,5433.71,False
T00265-B4,T00265,V0104,5362.79,False
T00265-B5,T00265,V0086,5727.98,False
T00265-B6,T00265,V0264,5828.99,False
T00266-B0,T00266,V0148,65954.56,False
T00266-B1,T00266,V0071,63014.7,True
T00266-B2,T00266,V0097,75666.72,False
T00267-B0,T00267,V0060,15550.73,False
T00267-B1,T00267,V0017,14570.69,False
T00267-B2,T00267,V0185,12671.33,True
T00267-B3,T00267,V0234,15430.6,False
T00267-B4,T00267,V0092,14669.25,False
T00267-B5,T00267,V0108,18207.71,False
T00267-B6,T00267,V0277,16564.89,False
T00268-B0,T00268,V0041,75403.21,False
T00268-B1,T00268,V0205,75652.07,False
T00268-B2,T00268,V0064,72201.41,True
T00269-B0,T00269,V0211,129132.14,False
T00269-B1,T00269,V0162,102449.19,True
T00269-B2,T00269,V0082,127106.0,False
T00269-B3,T00269,V0014,138703.71,False
T00269-B4,T00269,V0064,133384.89,False
T00269-B5,T00269,V0221,156084.02,False
T00270-B0,T00270,V0167,35981.97,False
T00270-B1,T00270,V0216,35847.18,True
T00270-B2,T00270,V0168,40082.76,False
T00270-B3,T00270,V0288,37961.18,False
T00271-B0,T00271,V0092,29955.5,True
T00271-B1,T00271,V0187,32565.82,False
T00271-B2,T00271,V0173,32037.87,False
T00271-B3,T00271,V0225,30443.76,False
T00272-B0,T00272,V0159,3554.67,True
T00272-B1,T00272,V0028,4484.57,False
T00272-B2,T00272,V0200,4497.0,False
T00272-B3,T00272,V0284,4654.76,False
T00272-B4,T00272,V0107,4028.39,False
T00272-B5,T00272,V0075,4194.24,False
T00273-B0,T00273,V0064,69476.24,False
T00273-B1,T00273,V0162,73367.39,False
T00273-B2,T00273,V0087,67000.0,True
T00274-B0,T00274,V0178,6691.94,False
T00274-B1,T00274,V0053,8101.12,False
T00274-B2,T00274,V0119,8270.59,False
T00274-B3,T00274,V0161,6000.0,True
T00274-B4,T00274,V0127,6869.71,False
T00274-B5,T00274,V0233,7144.79,False
T00275-B0,T00275,V0022,49926.95,True
T00275-B1,T00275,V0191,53582.14,False
T00275-B2,T00275,V0165,55426.16,False
T00275-B3,T00275,V0072,62552.85,False
T00275-B4,T00275,V0158,57578.23,False
T00275-B5,T00275,V0046,59864.17,False
T00276-B0,T00276,V0080,104455.69,False
T00276-B1,T00276,V0221,100344.77,True
T00277-B0,T00277,V0021,129574.75,False
T00277-B1,T00277,V0111,123437.87,False
T00277-B2,T00277,V0142,122043.02,False
T00277-B3,T00277,V0143,135959.2,False
T00277-B4,T00277,V0172,115214.33,True
T00278-B0,T00278,V0070,21979.46,True
T00278-B1,T00278,V0190,24315.37,False
T00278-B2,T00278,V0208,22676.11,False
T00278-B3,T00278,V0177,22451.03,False
T00279-B0,T00279,V0048,20435.44,False
T00279-B1,T00279,V0172,19402.26,True
T00279-B2,T00279,V0288,20378.77,False
T00280-B0,T00280,V0243,9094.65,False
T00280-B1,T00280,V0009,10291.1,False
T00280-B2,T00280,V0063,7612.21,False
T00280-B3,T00280,V0176,11123.23,False
T00280-B4,T00280,V0000,11566.82,False
T00280-B5,T00280,V0287,6779.47,True
T00281-B0,T00281,V0005,14766.35,False
T00281-B1,T00281,V0077,11521.74,True
T00281-B2,T00281,V0199,12143.62,False
T00281-B3,T00281,V0102,11822.94,False
T00281-B4,T00281,V0290,12987.59,False
T00282-B0,T00282,V0090,15654.93,True
T00282-B1,T00282,V0133,20185.47,False
T00285-B0,T00285,V0097,6972.6,True
T00285-B1,T00285,V0037,9268.16,False
T00285-B2,T00285,V0173,7449.46,False
T00285-B3,T00285,V0187,9273.82,False
T00285-B4,T00285,V0110,8502.24,False
T00285-B5,T00285,V0101,8344.58,False
T00285-B6,T00285,V0071,7830.19,False
T00286-B0,T00286,V0081,121221.35,False
T00286-B1,T00286,V0044,114262.71,False
T00286-B2,T00286,V0114,100912.94,True
T00286-B3,T00286,V0053,101831.48,False
T00286-B4,T00286,V0079,119496.62,False
T00286-B5,T00286,V0119,101269.69,False
T00287-B0,T00287,V0154,7266.44,True
T00287-B1,T00287,V0147,9117.63,False
T00287-B2,T00287,V0144,7593.57,False
T00288-B0,T00288,V0176,8194.86,False
T00288-B1,T00288,V0045,7340.77,False
T00288-B2,T00288,V0093,7898.38,False
T00288-B3,T00288,V0065,7075.4,True
T00288-B4,T00288,V0117,7676.8,False
T00288-B5,T00288,V0000,9092.18,False
T00288-B6,T00288,V0047,7361.3,False
T00289-B0,T00289,V0163,24719.99,True
T00290-B0,T00290,V0058,84372.11,True
T00291-B0,T00291,V0054,13436.48,False
T00291-B1,T00291,V0048,12036.19,False
T00291-B2,T00291,V0122,11180.72,True
T00292-B0,T00292,V0179,53836.42,True
T00293-B0,T00293,V0290,28575.46,False
T00293-B1,T00293,V0013,26440.85,False
T00293-B2,T00293,V0276,25000.0,True
T00294-B0,T00294,V0092,81480.45,True
T00295-B0,T00295,V0034,4616.14,False
T00295-B1,T00295,V0061,4028.4,False
T00295-B2,T00295,V0144,3882.29,True
T00296-B0,T00296,V0284,4561.37,False
T00296-B1,T00296,V0286,4063.73,True
T00296-B2,T00296,V0273,4975.69,False
T00297-B0,T00297,V0240,22333.69,False
T00297-B1,T00297,V0257,21699.95,False
T00297-B2,T00297,V0094,19712.03,True
T00298-B0,T00298,V0144,8488.75,True
T00299-B0,T00299,V0276,21599.84,False
T00299-B1,T00299,V0128,21629.15,False
T00299-B2,T00299,V0074,26523.82,False
T00299-B3,T00299,V0023,22871.83,False
T00299-B4,T00299,V0123,20239.78,True
T00299-B5,T00299,V0096,22989.35,False
T00300-B0,T00300,V0071,5662.89,True
T00300-B1,T00300,V0125,6382.92,False
T00300-B2,T00300,V0017,5761.14,False
T00301-B0,T00301,V0271,46732.84,False
T00301-B1,T00301,V0163,45325.21,True
T00301-B2,T00301,V0019,46195.39,False
T00301-B3,T00301,V0256,47931.53,False
T00302-B0,T00302,V0002,19168.57,False
T00302-B1,T00302,V0192,18131.64,True
T00302-B2,T00302,V0104,19719.89,False
T00303-B0,T00303,V0289,8084.22,True
T00303-B1,T00303,V0106,12396.89,False
T00303-B2,T00303,V0036,10341.61,False
T00304-B0,T00304,V0051,161645.79,True
T00304-B1,T00304,V0113,209893.79,False
T00304-B2,T00304,V0250,209331.68,False
T00304-B3,T00304,V0222,237893.68,False
T00304-B4,T00304,V0139,167292.5,False
T00304-B5,T00304,V0102,230746.57,False
T00305-B0,T00305,V0289,14876.94,False
T00305-B1,T00305,V0229,15353.68,False
T00305-B2,T00305,V0003,16366.62,False
T00305-B3,T00305,V0105,16957.58,False
T00305-B4,T00305,V0132,14826.84,True
T00306-B0,T00306,V0260,30122.35,True
T00307-B0,T00307,V0204,38603.79,False
T00307-B1,T00307,V0102,35510.5,True
T00307-B2,T00307,V0095,43645.9,False
T00308-B0,T00308,V0194,29823.4,True
T00308-B1,T00308,V0221,34128.92,False
T00309-B0,T00309,V0025,213416.31,False
T00309-B1,T00309,V0064,258009.66,False
T00309-B2,T00309,V0162,202421.78,True
T00309-B3,T00309,V0124,235438.03,False
T00309-B4,T00309,V0116,259220.31,False
T00310-B0,T00310,V0178,42170.03,False
T00310-B1,T00310,V0146,38421.46,False
T00310-B2,T00310,V0033,28881.09,True
T00310-B3,T00310,V0015,44448.54,False
T00310-B4,T00310,V0152,33221.25,False
T00311-B0,T00311,V0153,14932.47,True
T00311-B1,T00311,V0086,18893.36,False
T00311-B2,T00311,V0020,19838.79,False
T00312-B0,T00312,V0064,501979.06,False
T00312-B1,T00312,V0124,448582.49,True
T00312-B2,T00312,V0299,494548.7,False
T00312-B3,T00312,V0205,494199.78,False
T00312-B4,T00312,V0184,450753.44,False
T00313-B0,T00313,V0215,8516.5,True
T00313-B1,T00313,V0267,9266.15,False
T00314-B0,T00314,V0237,22435.97,True
T00314-B1,T00314,V0168,23700.56,False
T00314-B2,T00314,V0206,23533.05,False
T00315-B0,T00315,V0244,24051.41,False
T00315-B1,T00315,V0112,29697.51,False
T00315-B2,T00315,V0085,28461.89,False
T00315-B3,T00315,V0135,23389.52,True
T00315-B4,T00315,V0062,28981.27,False
T00316-B0,T00316,V0269,35325.42,False
T00316-B1,T00316,V0260,26066.13,True
T00316-B2,T00316,V0062,26667.01,False
T00316-B3,T00316,V0226,37545.67,False
T00316-B4,T00316,V0035,29431.94,False
T00317-B0,T00317,V0113,135708.33,False
T00317-B1,T00317,V0281,440000.0,True
T00317-B2,T00317,V0290,138002.9,False
T00318-B0,T00318,V0286,5165.83,False
T00318-B1,T00318,V0273,4843.75,True
T00318-B2,T00318,V0140,5224.7,False
T00319-B0,T00319,V0177,28429.26,False
T00319-B1,T00319,V0166,28040.13,False
T00319-B2,T00319,V0131,25721.15,False
T00319-B3,T00319,V0210,24362.01,True
T00320-B0,T00320,V0167,16504.4,False
T00320-B1,T00320,V0230,14013.44,True
T00320-B2,T00320,V0238,14527.74,False
T00321-B0,T00321,V0253,2618.57,False
T00321-B1,T00321,V0028,2621.91,False
T00321-B2,T00321,V0183,2595.85,True
T00322-B0,T00322,V0041,43800.32,False
T00322-B1,T00322,V0299,96000.0,True
T00322-B2,T00322,V0116,49494.33,False
T00322-B3,T00322,V0211,50966.17,False
T00322-B4,T00322,V0194,46904.23,False
T00322-B5,T00322,V0014,54748.62,False
T00322-B6,T00322,V0080,51066.66,False
T00323-B0,T00323,V0275,18388.04,True
T00323-B1,T00323,V0222,20476.33,False
T00323-B2,T00323,V0199,22033.74,False
T00323-B3,T00323,V0270,23012.32,False
T00323-B4,T00323,V0149,19806.53,False
T00324-B0,T00324,V0127,7048.81,False
T00324-B1,T00324,V0161,7372.96,False
T00324-B2,T00324,V0068,6421.28,True
T00325-B0,T00325,V0256,43130.08,False
T00325-B1,T00325,V0109,37118.12,False
T00325-B2,T00325,V0065,40897.17,False
T00325-B3,T00325,V0007,40378.39,False
T00325-B4,T00325,V0000,36654.4,True
T00325-B5,T00325,V0089,41133.06,False
T00326-B0,T00326,V0276,369569.92,False
T00326-B1,T00326,V0149,351000.0,True
T00326-B2,T00326,V0096,422875.72,False
T00327-B0,T00327,V0125,16051.48,False
T00327-B1,T00327,V0042,14126.32,True
T00327-B2,T00327,V0071,15868.64,False
T00327-B3,T00327,V0225,15103.49,False
T00327-B4,T00327,V0173,15072.36,False
T00327-B5,T00327,V0017,15526.62,False
T00327-B6,T00327,V0187,15561.12,False
T00328-B0,T00328,V0288,19121.44,True
